RequestNumber,Index Name,Date,TotalReturnsIndex,NTR_Value
TRI63913928485101627500,Nifty 50,2001-08-03,1161.74,1161.74
TRI63913928485101627500,Nifty 50,2001-08-06,1162.75,1162.75
TRI63913928485101627500,Nifty 50,2001-08-07,1159.45,1159.45
TRI63913928485101627500,Nifty 50,2001-08-08,1155.01,1155.01
TRI63913928485101627500,Nifty 50,2001-08-09,1157.88,1157.88
TRI63913928485101627500,Nifty 50,2001-08-10,1158.42,1158.42
TRI63913928485101627500,Nifty 50,2001-08-13,1149.61,1149.61
TRI63913928485101627500,Nifty 50,2001-08-14,1163.12,1163.12
TRI63913928485101627500,Nifty 50,2001-08-16,1166.85,1166.85
TRI63913928485101627500,Nifty 50,2001-08-17,1156.31,1156.31
TRI63913928485101627500,Nifty 50,2001-08-20,1150.47,1150.47
TRI63913928485101627500,Nifty 50,2001-08-21,1157.1,1157.1
TRI63913928485101627500,Nifty 50,2001-08-23,1160.24,1160.24
TRI63913928485101627500,Nifty 50,2001-08-24,1157.89,1157.89
TRI63913928485101627500,Nifty 50,2001-08-27,1161.57,1161.57
TRI63913928485101627500,Nifty 50,2001-08-28,1159.51,1159.51
TRI63913928485101627500,Nifty 50,2001-08-29,1156.32,1156.32
TRI63913928485101627500,Nifty 50,2001-08-30,1152.75,1152.75
TRI63913928485101627500,Nifty 50,2001-08-31,1141.48,1141.48
TRI63913928485101627500,Nifty 50,2001-09-03,1135.58,1135.58
TRI63913928485101627500,Nifty 50,2001-09-04,1135.75,1135.75
TRI63913928485101627500,Nifty 50,2001-09-05,1132.64,1132.64
TRI63913928485101627500,Nifty 50,2001-09-06,1124.04,1124.04
TRI63913928485101627500,Nifty 50,2001-09-07,1123.37,1123.37
TRI63913928485101627500,Nifty 50,2001-09-10,1121.42,1121.42
TRI63913928485101627500,Nifty 50,2001-09-11,1110.56,1110.56
TRI63913928485101627500,Nifty 50,2001-09-12,1065.86,1065.86
TRI63913928485101627500,Nifty 50,2001-09-13,1054.46,1054.46
TRI63913928485101627500,Nifty 50,2001-09-14,998.03,998.03
TRI63913928485101627500,Nifty 50,2001-09-17,946.54,946.54
TRI63913928485101627500,Nifty 50,2001-09-18,976.87,976.87
TRI63913928485101627500,Nifty 50,2001-09-19,989.98,989.98
TRI63913928485101627500,Nifty 50,2001-09-20,975.44,975.44
TRI63913928485101627500,Nifty 50,2001-09-21,927.03,927.03
TRI63913928486429755700,Nifty 50,2001-09-24,943.15,943.15
TRI63913928486429755700,Nifty 50,2001-09-25,934.85,934.85
TRI63913928486429755700,Nifty 50,2001-09-26,948.2,948.2
TRI63913928486429755700,Nifty 50,2001-09-27,965.88,965.88
TRI63913928486429755700,Nifty 50,2001-09-28,991.77,991.77
TRI63913928486429755700,Nifty 50,2001-10-01,987.7,987.7
TRI63913928486429755700,Nifty 50,2001-10-03,976.36,976.36
TRI63913928486429755700,Nifty 50,2001-10-04,989.38,989.38
TRI63913928486429755700,Nifty 50,2001-10-05,992.58,992.58
TRI63913928486429755700,Nifty 50,2001-10-08,978.94,978.94
TRI63913928486429755700,Nifty 50,2001-10-09,990.61,990.61
TRI63913928486429755700,Nifty 50,2001-10-10,1020.62,1020.62
TRI63913928486429755700,Nifty 50,2001-10-11,1036.41,1036.41
TRI63913928486429755700,Nifty 50,2001-10-12,1042.38,1042.38
TRI63913928486429755700,Nifty 50,2001-10-15,1045.64,1045.64
TRI63913928486429755700,Nifty 50,2001-10-16,1054.16,1054.16
TRI63913928486429755700,Nifty 50,2001-10-17,1070.44,1070.44
TRI63913928486429755700,Nifty 50,2001-10-18,1055.03,1055.03
TRI63913928486429755700,Nifty 50,2001-10-19,1060.02,1060.02
TRI63913928486429755700,Nifty 50,2001-10-22,1059.93,1059.93
TRI63913928486429755700,Nifty 50,2001-10-23,1078.17,1078.17
TRI63913928486429755700,Nifty 50,2001-10-24,1076.0,1076.0
TRI63913928486429755700,Nifty 50,2001-10-25,1067.68,1067.68
TRI63913928486429755700,Nifty 50,2001-10-29,1061.44,1061.44
TRI63913928486429755700,Nifty 50,2001-10-30,1045.91,1045.91
TRI63913928486429755700,Nifty 50,2001-10-31,1055.47,1055.47
TRI63913928486429755700,Nifty 50,2001-11-01,1079.47,1079.47
TRI63913928486429755700,Nifty 50,2001-11-02,1083.38,1083.38
TRI63913928486429755700,Nifty 50,2001-11-05,1076.27,1076.27
TRI63913928486429755700,Nifty 50,2001-11-06,1088.05,1088.05
TRI63913928486429755700,Nifty 50,2001-11-07,1072.41,1072.41
TRI63913928486429755700,Nifty 50,2001-11-08,1083.49,1083.49
TRI63913928486429755700,Nifty 50,2001-11-09,1090.38,1090.38
TRI63913928486429755700,Nifty 50,2001-11-12,1097.97,1097.97
TRI63913928486429755700,Nifty 50,2001-11-13,1091.99,1091.99
TRI63913928486429755700,Nifty 50,2001-11-14,1103.29,1103.29
TRI63913928486429755700,Nifty 50,2001-11-15,1124.9,1124.9
TRI63913928486429755700,Nifty 50,2001-11-19,1160.17,1160.17
TRI63913928486429755700,Nifty 50,2001-11-20,1140.67,1140.67
TRI63913928486429755700,Nifty 50,2001-11-21,1147.35,1147.35
TRI63913928486429755700,Nifty 50,2001-11-22,1153.97,1153.97
TRI63913928486429755700,Nifty 50,2001-11-23,1150.23,1150.23
TRI63913928486429755700,Nifty 50,2001-11-26,1173.69,1173.69
TRI63913928486429755700,Nifty 50,2001-11-27,1168.75,1168.75
TRI63913928486429755700,Nifty 50,2001-11-28,1163.04,1163.04
TRI63913928486429755700,Nifty 50,2001-11-29,1159.08,1159.08
TRI63913928486429755700,Nifty 50,2001-12-03,1157.18,1157.18
TRI63913928486429755700,Nifty 50,2001-12-04,1170.54,1170.54
TRI63913928486429755700,Nifty 50,2001-12-05,1199.7,1199.7
TRI63913928486429755700,Nifty 50,2001-12-06,1206.11,1206.11
TRI63913928486429755700,Nifty 50,2001-12-07,1208.12,1208.12
TRI63913928486429755700,Nifty 50,2001-12-10,1211.32,1211.32
TRI63913928486429755700,Nifty 50,2001-12-11,1205.84,1205.84
TRI63913928486429755700,Nifty 50,2001-12-12,1203.07,1203.07
TRI63913928486429755700,Nifty 50,2001-12-13,1193.4,1193.4
TRI63913928486429755700,Nifty 50,2001-12-14,1181.56,1181.56
TRI63913928486429755700,Nifty 50,2001-12-18,1175.53,1175.53
TRI63913928486429755700,Nifty 50,2001-12-19,1152.13,1152.13
TRI63913928486429755700,Nifty 50,2001-12-20,1153.49,1153.49
TRI63913928487664143600,Nifty 50,2001-12-21,1141.38,1141.38
TRI63913928487664143600,Nifty 50,2001-12-24,1138.82,1138.82
TRI63913928487664143600,Nifty 50,2001-12-26,1123.35,1123.35
TRI63913928487664143600,Nifty 50,2001-12-27,1107.87,1107.87
TRI63913928487664143600,Nifty 50,2001-12-28,1122.86,1122.86
TRI63913928487664143600,Nifty 50,2001-12-31,1150.28,1150.28
TRI63913928487664143600,Nifty 50,2002-01-01,1146.21,1146.21
TRI63913928487664143600,Nifty 50,2002-01-02,1152.13,1152.13
TRI63913928487664143600,Nifty 50,2002-01-03,1164.62,1164.62
TRI63913928487664143600,Nifty 50,2002-01-04,1190.63,1190.63
TRI63913928487664143600,Nifty 50,2002-01-07,1194.92,1194.92
TRI63913928487664143600,Nifty 50,2002-01-08,1205.51,1205.51
TRI63913928487664143600,Nifty 50,2002-01-09,1197.8,1197.8
TRI63913928487664143600,Nifty 50,2002-01-10,1192.87,1192.87
TRI63913928487664143600,Nifty 50,2002-01-11,1182.39,1182.39
TRI63913928487664143600,Nifty 50,2002-01-14,1205.47,1205.47
TRI63913928487664143600,Nifty 50,2002-01-15,1188.47,1188.47
TRI63913928487664143600,Nifty 50,2002-01-16,1184.29,1184.29
TRI63913928487664143600,Nifty 50,2002-01-17,1204.82,1204.82
TRI63913928487664143600,Nifty 50,2002-01-18,1187.38,1187.38
TRI63913928487664143600,Nifty 50,2002-01-21,1185.43,1185.43
TRI63913928487664143600,Nifty 50,2002-01-22,1187.06,1187.06
TRI63913928487664143600,Nifty 50,2002-01-23,1183.31,1183.31
TRI63913928487664143600,Nifty 50,2002-01-24,1178.86,1178.86
TRI63913928487664143600,Nifty 50,2002-01-25,1173.21,1173.21
TRI63913928487664143600,Nifty 50,2002-01-28,1163.7,1163.7
TRI63913928487664143600,Nifty 50,2002-01-29,1164.03,1164.03
TRI63913928487664143600,Nifty 50,2002-01-30,1159.47,1159.47
TRI63913928487664143600,Nifty 50,2002-01-31,1168.1,1168.1
TRI63913928487664143600,Nifty 50,2002-02-01,1175.19,1175.19
TRI63913928487664143600,Nifty 50,2002-02-04,1170.03,1170.03
TRI63913928487664143600,Nifty 50,2002-02-05,1167.15,1167.15
TRI63913928487664143600,Nifty 50,2002-02-06,1210.81,1210.81
TRI63913928487664143600,Nifty 50,2002-02-07,1207.93,1207.93
TRI63913928487664143600,Nifty 50,2002-02-08,1222.39,1222.39
TRI63913928487664143600,Nifty 50,2002-02-11,1230.88,1230.88
TRI63913928487664143600,Nifty 50,2002-02-12,1228.65,1228.65
TRI63913928487664143600,Nifty 50,2002-02-13,1234.74,1234.74
TRI63913928487664143600,Nifty 50,2002-02-14,1250.95,1250.95
TRI63913928487664143600,Nifty 50,2002-02-15,1261.88,1261.88
TRI63913928487664143600,Nifty 50,2002-02-18,1275.92,1275.92
TRI63913928487664143600,Nifty 50,2002-02-19,1260.74,1260.74
TRI63913928487664143600,Nifty 50,2002-02-20,1246.65,1246.65
TRI63913928487664143600,Nifty 50,2002-02-21,1250.9,1250.9
TRI63913928487664143600,Nifty 50,2002-02-22,1265.75,1265.75
TRI63913928487664143600,Nifty 50,2002-02-25,1268.01,1268.01
TRI63913928487664143600,Nifty 50,2002-02-26,1294.07,1294.07
TRI63913928487664143600,Nifty 50,2002-02-27,1293.85,1293.85
TRI63913928487664143600,Nifty 50,2002-02-28,1242.55,1242.55
TRI63913928487664143600,Nifty 50,2002-03-01,1281.66,1281.66
TRI63913928487664143600,Nifty 50,2002-03-04,1280.96,1280.96
TRI63913928487664143600,Nifty 50,2002-03-05,1282.21,1282.21
TRI63913928487664143600,Nifty 50,2002-03-06,1275.79,1275.79
TRI63913928487664143600,Nifty 50,2002-03-07,1298.04,1298.04
TRI63913928487664143600,Nifty 50,2002-03-08,1292.16,1292.16
TRI63913928487664143600,Nifty 50,2002-03-11,1270.62,1270.62
TRI63913928487664143600,Nifty 50,2002-03-12,1251.69,1251.69
TRI63913928487664143600,Nifty 50,2002-03-13,1258.87,1258.87
TRI63913928487664143600,Nifty 50,2002-03-14,1261.48,1261.48
TRI63913928487664143600,Nifty 50,2002-03-15,1272.69,1272.69
TRI63913928487664143600,Nifty 50,2002-03-18,1272.2,1272.2
TRI63913928487664143600,Nifty 50,2002-03-19,1253.54,1253.54
TRI63913928487664143600,Nifty 50,2002-03-20,1257.29,1257.29
TRI63913928488617287300,Nifty 50,2002-03-21,1244.89,1244.89
TRI63913928488617287300,Nifty 50,2002-03-22,1238.63,1238.63
TRI63913928488617287300,Nifty 50,2002-03-26,1221.88,1221.88
TRI63913928488617287300,Nifty 50,2002-03-27,1222.2,1222.2
TRI63913928488617287300,Nifty 50,2002-03-28,1228.95,1228.95
TRI63913928488617287300,Nifty 50,2002-04-01,1239.18,1239.18
TRI63913928488617287300,Nifty 50,2002-04-02,1237.0,1237.0
TRI63913928488617287300,Nifty 50,2002-04-03,1222.43,1222.42
TRI63913928488617287300,Nifty 50,2002-04-04,1246.94,1246.9
TRI63913928488617287300,Nifty 50,2002-04-05,1242.64,1242.6
TRI63913928488617287300,Nifty 50,2002-04-08,1237.12,1236.71
TRI63913928488617287300,Nifty 50,2002-04-09,1227.8,1227.39
TRI63913928488617287300,Nifty 50,2002-04-10,1240.66,1240.25
TRI63913928488617287300,Nifty 50,2002-04-11,1246.22,1245.8
TRI63913928488617287300,Nifty 50,2002-04-12,1249.38,1248.96
TRI63913928488617287300,Nifty 50,2002-04-15,1235.92,1235.51
TRI63913928488617287300,Nifty 50,2002-04-16,1219.14,1218.73
TRI63913928488617287300,Nifty 50,2002-04-17,1226.06,1225.65
TRI63913928488617287300,Nifty 50,2002-04-18,1230.31,1229.9
TRI63913928488617287300,Nifty 50,2002-04-19,1199.03,1198.63
TRI63913928488617287300,Nifty 50,2002-04-22,1203.23,1202.83
TRI63913928488617287300,Nifty 50,2002-04-23,1205.25,1204.84
TRI63913928488617287300,Nifty 50,2002-04-24,1210.26,1209.85
TRI63913928488617287300,Nifty 50,2002-04-25,1192.5,1192.1
TRI63913928488617287300,Nifty 50,2002-04-26,1195.87,1195.47
TRI63913928488617287300,Nifty 50,2002-04-29,1170.59,1170.2
TRI63913928488617287300,Nifty 50,2002-04-30,1181.82,1181.42
TRI63913928488617287300,Nifty 50,2002-05-02,1191.41,1191.01
TRI63913928488617287300,Nifty 50,2002-05-03,1195.38,1194.98
TRI63913928488617287300,Nifty 50,2002-05-06,1199.74,1199.34
TRI63913928488617287300,Nifty 50,2002-05-07,1210.6,1210.14
TRI63913928488617287300,Nifty 50,2002-05-08,1218.12,1217.66
TRI63913928488617287300,Nifty 50,2002-05-09,1229.02,1228.56
TRI63913928488617287300,Nifty 50,2002-05-10,1216.81,1216.35
TRI63913928488617287300,Nifty 50,2002-05-13,1220.35,1219.9
TRI63913928488617287300,Nifty 50,2002-05-14,1215.39,1214.94
TRI63913928488617287300,Nifty 50,2002-05-15,1207.44,1206.98
TRI63913928488617287300,Nifty 50,2002-05-16,1191.09,1190.64
TRI63913928488617287300,Nifty 50,2002-05-17,1188.74,1188.3
TRI63913928488617287300,Nifty 50,2002-05-20,1170.98,1170.54
TRI63913928488617287300,Nifty 50,2002-05-21,1143.83,1143.34
TRI63913928488617287300,Nifty 50,2002-05-22,1139.57,1139.09
TRI63913928488617287300,Nifty 50,2002-05-23,1119.35,1118.88
TRI63913928488617287300,Nifty 50,2002-05-24,1163.31,1162.8
TRI63913928488617287300,Nifty 50,2002-05-27,1158.62,1158.12
TRI63913928488617287300,Nifty 50,2002-05-28,1132.5,1131.88
TRI63913928488617287300,Nifty 50,2002-05-29,1136.59,1135.9
TRI63913928488617287300,Nifty 50,2002-05-30,1126.51,1125.77
TRI63913928488617287300,Nifty 50,2002-05-31,1122.86,1122.12
TRI63913928488617287300,Nifty 50,2002-06-03,1134.92,1134.15
TRI63913928488617287300,Nifty 50,2002-06-04,1141.09,1140.32
TRI63913928488617287300,Nifty 50,2002-06-05,1161.61,1160.82
TRI63913928488617287300,Nifty 50,2002-06-06,1161.78,1160.99
TRI63913928488617287300,Nifty 50,2002-06-07,1144.8,1144.02
TRI63913928488617287300,Nifty 50,2002-06-10,1167.83,1167.04
TRI63913928488617287300,Nifty 50,2002-06-11,1197.85,1196.95
TRI63913928488617287300,Nifty 50,2002-06-12,1193.55,1192.59
TRI63913928488617287300,Nifty 50,2002-06-13,1182.69,1181.73
TRI63913928488617287300,Nifty 50,2002-06-14,1185.8,1184.84
TRI63913928488617287300,Nifty 50,2002-06-17,1189.31,1188.34
TRI63913928488617287300,Nifty 50,2002-06-18,1174.06,1173.11
TRI63913928489929795700,Nifty 50,2002-06-19,1160.95,1160.01
TRI63913928489929795700,Nifty 50,2002-06-20,1169.0,1168.0
TRI63913928489929795700,Nifty 50,2002-06-21,1160.83,1159.83
TRI63913928489929795700,Nifty 50,2002-06-24,1160.03,1159.04
TRI63913928489929795700,Nifty 50,2002-06-25,1152.97,1151.99
TRI63913928489929795700,Nifty 50,2002-06-26,1140.91,1139.9
TRI63913928489929795700,Nifty 50,2002-06-27,1145.69,1144.67
TRI63913928489929795700,Nifty 50,2002-06-28,1155.88,1154.83
TRI63913928489929795700,Nifty 50,2002-07-01,1168.05,1166.99
TRI63913928489929795700,Nifty 50,2002-07-02,1167.13,1166.06
TRI63913928489929795700,Nifty 50,2002-07-03,1170.15,1168.87
TRI63913928489929795700,Nifty 50,2002-07-04,1170.86,1169.58
TRI63913928489929795700,Nifty 50,2002-07-05,1174.42,1173.14
TRI63913928489929795700,Nifty 50,2002-07-08,1183.45,1182.15
TRI63913928489929795700,Nifty 50,2002-07-09,1181.88,1180.51
TRI63913928489929795700,Nifty 50,2002-07-10,1172.87,1171.43
TRI63913928489929795700,Nifty 50,2002-07-11,1157.48,1155.82
TRI63913928489929795700,Nifty 50,2002-07-12,1160.31,1158.43
TRI63913928489929795700,Nifty 50,2002-07-15,1149.08,1147.22
TRI63913928489929795700,Nifty 50,2002-07-16,1136.14,1134.24
TRI63913928489929795700,Nifty 50,2002-07-17,1132.39,1130.5
TRI63913928489929795700,Nifty 50,2002-07-18,1142.25,1140.29
TRI63913928489929795700,Nifty 50,2002-07-19,1136.33,1134.38
TRI63913928489929795700,Nifty 50,2002-07-22,1110.67,1108.65
TRI63913928489929795700,Nifty 50,2002-07-23,1121.5,1119.47
TRI63913928489929795700,Nifty 50,2002-07-24,1101.92,1099.92
TRI63913928489929795700,Nifty 50,2002-07-25,1099.2,1097.2
TRI63913928489929795700,Nifty 50,2002-07-26,1068.39,1066.46
TRI63913928489929795700,Nifty 50,2002-07-29,1067.49,1065.32
TRI63913928489929795700,Nifty 50,2002-07-30,1055.55,1053.37
TRI63913928489929795700,Nifty 50,2002-07-31,1054.41,1052.07
TRI63913928489929795700,Nifty 50,2002-08-01,1053.07,1050.74
TRI63913928489929795700,Nifty 50,2002-08-02,1050.97,1048.41
TRI63913928489929795700,Nifty 50,2002-08-05,1060.33,1057.74
TRI63913928489929795700,Nifty 50,2002-08-06,1064.07,1061.48
TRI63913928489929795700,Nifty 50,2002-08-07,1068.5,1065.54
TRI63913928489929795700,Nifty 50,2002-08-08,1051.42,1048.49
TRI63913928489929795700,Nifty 50,2002-08-09,1060.7,1057.74
TRI63913928489929795700,Nifty 50,2002-08-12,1069.41,1066.43
TRI63913928489929795700,Nifty 50,2002-08-13,1076.23,1073.23
TRI63913928489929795700,Nifty 50,2002-08-14,1069.38,1066.35
TRI63913928489929795700,Nifty 50,2002-08-16,1080.18,1077.08
TRI63913928489929795700,Nifty 50,2002-08-19,1080.82,1077.73
TRI63913928489929795700,Nifty 50,2002-08-20,1090.53,1087.38
TRI63913928489929795700,Nifty 50,2002-08-21,1090.37,1087.24
TRI63913928489929795700,Nifty 50,2002-08-22,1087.37,1084.24
TRI63913928489929795700,Nifty 50,2002-08-23,1097.83,1094.67
TRI63913928489929795700,Nifty 50,2002-08-26,1101.87,1098.69
TRI63913928489929795700,Nifty 50,2002-08-27,1089.55,1086.41
TRI63913928489929795700,Nifty 50,2002-08-28,1087.38,1084.25
TRI63913928489929795700,Nifty 50,2002-08-29,1089.21,1086.04
TRI63913928489929795700,Nifty 50,2002-08-30,1115.02,1111.76
TRI63913928489929795700,Nifty 50,2002-09-02,1118.2,1114.95
TRI63913928489929795700,Nifty 50,2002-09-03,1104.51,1101.3
TRI63913928489929795700,Nifty 50,2002-09-04,1110.94,1107.71
TRI63913928489929795700,Nifty 50,2002-09-05,1113.08,1109.77
TRI63913928489929795700,Nifty 50,2002-09-06,1098.32,1095.06
TRI63913928489929795700,Nifty 50,2002-09-09,1101.98,1098.72
TRI63913928489929795700,Nifty 50,2002-09-11,1102.45,1099.15
TRI63913928489929795700,Nifty 50,2002-09-12,1106.44,1102.95
TRI63913928489929795700,Nifty 50,2002-09-13,1095.78,1092.32
TRI63913928489929795700,Nifty 50,2002-09-16,1088.88,1085.44
TRI63913928491320424800,Nifty 50,2002-09-17,1098.99,1095.51
TRI63913928491320424800,Nifty 50,2002-09-18,1086.5,1083.07
TRI63913928491320424800,Nifty 50,2002-09-19,1078.16,1074.76
TRI63913928491320424800,Nifty 50,2002-09-20,1071.04,1067.66
TRI63913928491320424800,Nifty 50,2002-09-23,1071.81,1068.43
TRI63913928491320424800,Nifty 50,2002-09-24,1067.28,1063.91
TRI63913928491320424800,Nifty 50,2002-09-25,1071.54,1068.15
TRI63913928491320424800,Nifty 50,2002-09-26,1071.37,1067.99
TRI63913928491320424800,Nifty 50,2002-09-27,1078.61,1075.2
TRI63913928491320424800,Nifty 50,2002-09-30,1063.92,1060.55
TRI63913928491320424800,Nifty 50,2002-10-01,1055.13,1051.8
TRI63913928491320424800,Nifty 50,2002-10-03,1047.34,1044.04
TRI63913928491320424800,Nifty 50,2002-10-04,1047.34,1044.04
TRI63913928491320424800,Nifty 50,2002-10-07,1054.57,1051.25
TRI63913928491320424800,Nifty 50,2002-10-08,1061.31,1057.96
TRI63913928491320424800,Nifty 50,2002-10-09,1054.63,1051.3
TRI63913928491320424800,Nifty 50,2002-10-10,1058.72,1055.37
TRI63913928491320424800,Nifty 50,2002-10-11,1072.64,1069.25
TRI63913928491320424800,Nifty 50,2002-10-14,1074.19,1070.79
TRI63913928491320424800,Nifty 50,2002-10-16,1075.46,1072.06
TRI63913928491320424800,Nifty 50,2002-10-17,1075.12,1071.73
TRI63913928491320424800,Nifty 50,2002-10-18,1073.3,1069.91
TRI63913928491320424800,Nifty 50,2002-10-21,1068.72,1065.31
TRI63913928491320424800,Nifty 50,2002-10-22,1063.36,1059.96
TRI63913928491320424800,Nifty 50,2002-10-23,1059.76,1055.95
TRI63913928491320424800,Nifty 50,2002-10-24,1048.19,1044.42
TRI63913928491320424800,Nifty 50,2002-10-25,1031.92,1028.21
TRI63913928491320424800,Nifty 50,2002-10-28,1021.41,1017.73
TRI63913928491320424800,Nifty 50,2002-10-29,1037.13,1033.39
TRI63913928491320424800,Nifty 50,2002-10-30,1038.32,1034.53
TRI63913928491320424800,Nifty 50,2002-10-31,1053.44,1049.59
TRI63913928491320424800,Nifty 50,2002-11-01,1053.49,1049.65
TRI63913928491320424800,Nifty 50,2002-11-04,1065.28,1061.4
TRI63913928491320424800,Nifty 50,2002-11-05,1065.58,1061.68
TRI63913928491320424800,Nifty 50,2002-11-07,1063.81,1059.91
TRI63913928491320424800,Nifty 50,2002-11-08,1059.66,1055.77
TRI63913928491320424800,Nifty 50,2002-11-11,1056.45,1052.58
TRI63913928491320424800,Nifty 50,2002-11-12,1062.87,1058.97
TRI63913928491320424800,Nifty 50,2002-11-13,1065.97,1062.06
TRI63913928491320424800,Nifty 50,2002-11-14,1076.26,1072.3
TRI63913928491320424800,Nifty 50,2002-11-15,1096.69,1092.66
TRI63913928491320424800,Nifty 50,2002-11-18,1103.89,1099.83
TRI63913928491320424800,Nifty 50,2002-11-20,1109.15,1105.07
TRI63913928491320424800,Nifty 50,2002-11-21,1117.07,1112.96
TRI63913928491320424800,Nifty 50,2002-11-22,1129.69,1125.54
TRI63913928491320424800,Nifty 50,2002-11-25,1136.39,1132.21
TRI63913928491320424800,Nifty 50,2002-11-26,1147.41,1143.19
TRI63913928491320424800,Nifty 50,2002-11-27,1141.82,1137.62
TRI63913928491320424800,Nifty 50,2002-11-28,1162.41,1158.14
TRI63913928491320424800,Nifty 50,2002-11-29,1162.91,1158.64
TRI63913928491320424800,Nifty 50,2002-12-02,1182.57,1178.22
TRI63913928491320424800,Nifty 50,2002-12-03,1168.28,1163.99
TRI63913928491320424800,Nifty 50,2002-12-04,1147.68,1143.47
TRI63913928491320424800,Nifty 50,2002-12-05,1158.26,1154.0
TRI63913928491320424800,Nifty 50,2002-12-06,1184.77,1180.39
TRI63913928491320424800,Nifty 50,2002-12-09,1172.95,1168.51
TRI63913928491320424800,Nifty 50,2002-12-10,1178.55,1174.09
TRI63913928491320424800,Nifty 50,2002-12-11,1185.25,1180.76
TRI63913928491320424800,Nifty 50,2002-12-12,1193.28,1188.77
TRI63913928491320424800,Nifty 50,2002-12-13,1203.48,1198.92
TRI63913928492492316700,Nifty 50,2002-12-16,1194.89,1190.37
TRI63913928492492316700,Nifty 50,2002-12-17,1189.13,1184.63
TRI63913928492492316700,Nifty 50,2002-12-18,1194.34,1189.81
TRI63913928492492316700,Nifty 50,2002-12-19,1192.19,1187.67
TRI63913928492492316700,Nifty 50,2002-12-20,1195.89,1191.35
TRI63913928492492316700,Nifty 50,2002-12-23,1192.23,1187.7
TRI63913928492492316700,Nifty 50,2002-12-24,1202.23,1197.66
TRI63913928492492316700,Nifty 50,2002-12-26,1213.07,1208.46
TRI63913928492492316700,Nifty 50,2002-12-27,1217.05,1212.43
TRI63913928492492316700,Nifty 50,2002-12-30,1209.91,1205.32
TRI63913928492492316700,Nifty 50,2002-12-31,1211.66,1207.06
TRI63913928492492316700,Nifty 50,2003-01-01,1219.01,1214.38
TRI63913928492492316700,Nifty 50,2003-01-02,1211.14,1206.54
TRI63913928492492316700,Nifty 50,2003-01-03,1207.31,1202.72
TRI63913928492492316700,Nifty 50,2003-01-06,1201.52,1196.96
